,Recorder,Date,Time,Path
14590,G46,2018/06/30,15:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_152800.wav
14591,G46,2018/06/30,15:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_154400.wav
14592,G46,2018/06/30,16:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_160000.wav
14593,G46,2018/06/30,16:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_161600.wav
14594,G46,2018/06/30,16:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_163200.wav
14595,G46,2018/06/30,16:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_164800.wav
14596,G46,2018/06/30,20:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_200000.wav
14597,G46,2018/06/30,20:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_201600.wav
14598,G46,2018/06/30,20:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_203200.wav
14599,G46,2018/06/30,20:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_204800.wav
14600,G46,2018/06/30,21:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_210400.wav
14601,G46,2018/06/30,21:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_212000.wav
14602,G46,2018/06/30,21:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_213600.wav
14603,G46,2018/06/30,21:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_215200.wav
14604,G46,2018/06/30,22:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_220800.wav
14605,G46,2018/06/30,22:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_222400.wav
14606,G46,2018/06/30,22:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_224000.wav
14607,G46,2018/06/30,22:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_225600.wav
14608,G46,2018/06/30,23:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_231200.wav
14609,G46,2018/06/30,23:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_232800.wav
14610,G46,2018/06/30,23:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180630_234400.wav
14611,G46,2018/07/01,0:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_000000.wav
14612,G46,2018/07/01,0:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_001600.wav
14613,G46,2018/07/01,0:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_003200.wav
14614,G46,2018/07/01,0:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_004800.wav
14615,G46,2018/07/01,1:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_010400.wav
14616,G46,2018/07/01,1:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_012000.wav
14617,G46,2018/07/01,1:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_013600.wav
14618,G46,2018/07/01,1:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_015200.wav
14619,G46,2018/07/01,2:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_020800.wav
14620,G46,2018/07/01,2:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_022400.wav
14621,G46,2018/07/01,2:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_024000.wav
14622,G46,2018/07/01,2:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_025600.wav
14623,G46,2018/07/01,3:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_031200.wav
14624,G46,2018/07/01,3:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_032800.wav
14625,G46,2018/07/01,3:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_034400.wav
14626,G46,2018/07/01,4:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_040000.wav
14627,G46,2018/07/01,4:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_041600.wav
14628,G46,2018/07/01,4:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_043200.wav
14629,G46,2018/07/01,4:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_044800.wav
14630,G46,2018/07/01,8:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_080000.wav
14631,G46,2018/07/01,8:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_081600.wav
14632,G46,2018/07/01,8:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_083200.wav
14633,G46,2018/07/01,8:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_084800.wav
14634,G46,2018/07/01,9:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_090400.wav
14635,G46,2018/07/01,9:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_092000.wav
14636,G46,2018/07/01,9:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_093600.wav
14637,G46,2018/07/01,9:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_095200.wav
14638,G46,2018/07/01,10:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_100800.wav
14639,G46,2018/07/01,10:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_102400.wav
14640,G46,2018/07/01,10:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_104000.wav
14641,G46,2018/07/01,10:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_105600.wav
14642,G46,2018/07/01,11:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_111200.wav
14643,G46,2018/07/01,11:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_112800.wav
14644,G46,2018/07/01,11:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_114400.wav
14645,G46,2018/07/01,12:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_120000.wav
14646,G46,2018/07/01,12:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_121600.wav
14647,G46,2018/07/01,12:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_123200.wav
14648,G46,2018/07/01,12:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_124800.wav
14649,G46,2018/07/01,13:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_130400.wav
14650,G46,2018/07/01,13:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_132000.wav
14651,G46,2018/07/01,13:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_133600.wav
14652,G46,2018/07/01,13:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_135200.wav
14653,G46,2018/07/01,14:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_140800.wav
14654,G46,2018/07/01,14:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_142400.wav
14655,G46,2018/07/01,14:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_144000.wav
14656,G46,2018/07/01,14:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_145600.wav
14657,G46,2018/07/01,15:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_151200.wav
14658,G46,2018/07/01,15:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_152800.wav
14659,G46,2018/07/01,15:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_154400.wav
14660,G46,2018/07/01,16:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_160000.wav
14661,G46,2018/07/01,16:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_161600.wav
14662,G46,2018/07/01,16:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_163200.wav
14663,G46,2018/07/01,16:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_164800.wav
14664,G46,2018/07/01,20:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_200000.wav
14665,G46,2018/07/01,20:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_201600.wav
14666,G46,2018/07/01,20:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_203200.wav
14667,G46,2018/07/01,20:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_204800.wav
14668,G46,2018/07/01,21:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_210400.wav
14669,G46,2018/07/01,21:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_212000.wav
14670,G46,2018/07/01,21:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_213600.wav
14671,G46,2018/07/01,21:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_215200.wav
14672,G46,2018/07/01,22:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_220800.wav
14673,G46,2018/07/01,22:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_222400.wav
14674,G46,2018/07/01,22:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_224000.wav
14675,G46,2018/07/01,22:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_225600.wav
14676,G46,2018/07/01,23:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_231200.wav
14677,G46,2018/07/01,23:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_232800.wav
14678,G46,2018/07/01,23:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180701_234400.wav
14679,G46,2018/07/02,0:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_000000.wav
14680,G46,2018/07/02,0:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_001600.wav
14681,G46,2018/07/02,0:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_003200.wav
14682,G46,2018/07/02,0:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_004800.wav
14683,G46,2018/07/02,1:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_010400.wav
14684,G46,2018/07/02,1:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_012000.wav
14685,G46,2018/07/02,1:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_013600.wav
14686,G46,2018/07/02,1:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_015200.wav
14687,G46,2018/07/02,2:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_020800.wav
14688,G46,2018/07/02,2:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_022400.wav
14689,G46,2018/07/02,2:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_024000.wav
14690,G46,2018/07/02,2:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_025600.wav
14691,G46,2018/07/02,3:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_031200.wav
14692,G46,2018/07/02,3:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_032800.wav
14693,G46,2018/07/02,3:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_034400.wav
14694,G46,2018/07/02,4:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_040000.wav
14695,G46,2018/07/02,4:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_041600.wav
14696,G46,2018/07/02,4:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_043200.wav
14697,G46,2018/07/02,4:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_044800.wav
14698,G46,2018/07/02,8:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_080000.wav
14699,G46,2018/07/02,8:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_081600.wav
14700,G46,2018/07/02,8:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_083200.wav
14701,G46,2018/07/02,8:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_084800.wav
14702,G46,2018/07/02,9:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_090400.wav
14703,G46,2018/07/02,9:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_092000.wav
14704,G46,2018/07/02,9:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_093600.wav
14705,G46,2018/07/02,9:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_095200.wav
14706,G46,2018/07/02,10:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_100800.wav
14707,G46,2018/07/02,10:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_102400.wav
14708,G46,2018/07/02,10:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_104000.wav
14709,G46,2018/07/02,10:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_105600.wav
14710,G46,2018/07/02,11:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_111200.wav
14711,G46,2018/07/02,11:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_112800.wav
14712,G46,2018/07/02,11:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_114400.wav
14713,G46,2018/07/02,12:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_120000.wav
14714,G46,2018/07/02,12:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_121600.wav
14715,G46,2018/07/02,12:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_123200.wav
14716,G46,2018/07/02,12:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_124800.wav
14717,G46,2018/07/02,13:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_130400.wav
14718,G46,2018/07/02,13:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_132000.wav
14719,G46,2018/07/02,13:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_133600.wav
14720,G46,2018/07/02,13:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_135200.wav
14721,G46,2018/07/02,14:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_140800.wav
14722,G46,2018/07/02,14:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_142400.wav
14723,G46,2018/07/02,14:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_144000.wav
14724,G46,2018/07/02,14:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_145600.wav
14725,G46,2018/07/02,15:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_151200.wav
14726,G46,2018/07/02,15:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_152800.wav
14727,G46,2018/07/02,15:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_154400.wav
14728,G46,2018/07/02,16:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_160000.wav
14729,G46,2018/07/02,16:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_161600.wav
14730,G46,2018/07/02,16:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_163200.wav
14731,G46,2018/07/02,16:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_164800.wav
14732,G46,2018/07/02,20:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_200000.wav
14733,G46,2018/07/02,20:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_201600.wav
14734,G46,2018/07/02,20:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_203200.wav
14735,G46,2018/07/02,20:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_204800.wav
14736,G46,2018/07/02,21:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_210400.wav
14737,G46,2018/07/02,21:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_212000.wav
14738,G46,2018/07/02,21:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_213600.wav
14739,G46,2018/07/02,21:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_215200.wav
14740,G46,2018/07/02,22:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_220800.wav
14741,G46,2018/07/02,22:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_222400.wav
14742,G46,2018/07/02,22:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_224000.wav
14743,G46,2018/07/02,22:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_225600.wav
14744,G46,2018/07/02,23:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_231200.wav
14745,G46,2018/07/02,23:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_232800.wav
14746,G46,2018/07/02,23:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180702_234400.wav
14747,G46,2018/07/03,0:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_000000.wav
14748,G46,2018/07/03,0:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_001600.wav
14749,G46,2018/07/03,0:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_003200.wav
14750,G46,2018/07/03,0:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_004800.wav
14751,G46,2018/07/03,1:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_010400.wav
14752,G46,2018/07/03,1:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_012000.wav
14753,G46,2018/07/03,1:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_013600.wav
14754,G46,2018/07/03,1:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_015200.wav
14755,G46,2018/07/03,2:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_020800.wav
14756,G46,2018/07/03,2:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_022400.wav
14757,G46,2018/07/03,2:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_024000.wav
14758,G46,2018/07/03,2:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_025600.wav
14759,G46,2018/07/03,3:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_031200.wav
14760,G46,2018/07/03,3:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_032800.wav
14761,G46,2018/07/03,3:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_034400.wav
14762,G46,2018/07/03,4:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_040000.wav
14763,G46,2018/07/03,4:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_041600.wav
14764,G46,2018/07/03,4:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_043200.wav
14765,G46,2018/07/03,4:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_044800.wav
14766,G46,2018/07/03,8:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_080000.wav
14767,G46,2018/07/03,8:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_081600.wav
14768,G46,2018/07/03,8:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_083200.wav
14769,G46,2018/07/03,8:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_084800.wav
14770,G46,2018/07/03,9:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_090400.wav
14771,G46,2018/07/03,9:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_092000.wav
14772,G46,2018/07/03,9:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_093600.wav
14773,G46,2018/07/03,9:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_095200.wav
14774,G46,2018/07/03,10:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_100800.wav
14775,G46,2018/07/03,10:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_102400.wav
14776,G46,2018/07/03,10:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_104000.wav
14777,G46,2018/07/03,10:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_105600.wav
14778,G46,2018/07/03,11:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_111200.wav
14779,G46,2018/07/03,11:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_112800.wav
14780,G46,2018/07/03,11:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_114400.wav
14781,G46,2018/07/03,12:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_120000.wav
14782,G46,2018/07/03,12:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_121600.wav
14783,G46,2018/07/03,12:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_123200.wav
14784,G46,2018/07/03,12:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_124800.wav
14785,G46,2018/07/03,13:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_130400.wav
14786,G46,2018/07/03,13:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_132000.wav
14787,G46,2018/07/03,13:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_133600.wav
14788,G46,2018/07/03,13:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_135200.wav
14789,G46,2018/07/03,14:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_140800.wav
14790,G46,2018/07/03,14:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_142400.wav
14791,G46,2018/07/03,14:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_144000.wav
14792,G46,2018/07/03,14:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_145600.wav
14793,G46,2018/07/03,15:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_151200.wav
14794,G46,2018/07/03,15:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_152800.wav
14795,G46,2018/07/03,15:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_154400.wav
14796,G46,2018/07/03,16:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_160000.wav
14797,G46,2018/07/03,16:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_161600.wav
14798,G46,2018/07/03,16:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_163200.wav
14799,G46,2018/07/03,16:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_164800.wav
14800,G46,2018/07/03,20:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_200000.wav
14801,G46,2018/07/03,20:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_201600.wav
14802,G46,2018/07/03,20:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_203200.wav
14803,G46,2018/07/03,20:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_204800.wav
14804,G46,2018/07/03,21:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_210400.wav
14805,G46,2018/07/03,21:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_212000.wav
14806,G46,2018/07/03,21:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_213600.wav
14807,G46,2018/07/03,21:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_215200.wav
14808,G46,2018/07/03,22:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_220800.wav
14809,G46,2018/07/03,22:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_222400.wav
14810,G46,2018/07/03,22:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_224000.wav
14811,G46,2018/07/03,22:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_225600.wav
14812,G46,2018/07/03,23:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_231200.wav
14813,G46,2018/07/03,23:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_232800.wav
14814,G46,2018/07/03,23:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180703_234400.wav
14815,G46,2018/07/04,0:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_000000.wav
14816,G46,2018/07/04,0:16:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_001600.wav
14817,G46,2018/07/04,0:32:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_003200.wav
14818,G46,2018/07/04,0:48:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_004800.wav
14819,G46,2018/07/04,1:04:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_010400.wav
14820,G46,2018/07/04,1:20:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_012000.wav
14821,G46,2018/07/04,1:36:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_013600.wav
14822,G46,2018/07/04,1:52:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_015200.wav
14823,G46,2018/07/04,2:08:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_020800.wav
14824,G46,2018/07/04,2:24:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_022400.wav
14825,G46,2018/07/04,2:40:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_024000.wav
14826,G46,2018/07/04,2:56:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_025600.wav
14827,G46,2018/07/04,3:12:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_031200.wav
14828,G46,2018/07/04,3:28:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_032800.wav
14829,G46,2018/07/04,3:44:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_034400.wav
14830,G46,2018/07/04,4:00:00,/content/drive/MyDrive/Jaguas_2018/G46_m/G46_20180704_040000.wav
